relative_path,label,model_name,yaw_deg
moving_left/audi_r8_v10_plus_2016_yaw_290.png,moving_left,audi_r8_v10_plus_2016.glb,290
moving_left/audi_r8_v10_plus_2016_yaw_300.png,moving_left,audi_r8_v10_plus_2016.glb,300
moving_left/batmobile_yaw_230.png,moving_left,batmobile.glb,230
moving_left/batmobile_yaw_240.png,moving_left,batmobile.glb,240
moving_left/batmobile_yaw_250.png,moving_left,batmobile.glb,250
moving_left/batmobile_yaw_260.png,moving_left,batmobile.glb,260
moving_left/batmobile_yaw_270.png,moving_left,batmobile.glb,270
moving_left/batmobile_yaw_280.png,moving_left,batmobile.glb,280
moving_left/batmobile_yaw_290.png,moving_left,batmobile.glb,290
moving_left/batmobile_yaw_300.png,moving_left,batmobile.glb,300
moving_left/batmobile_yaw_310.png,moving_left,batmobile.glb,310
moving_left/bmw_7_alpine_yaw_240.png,moving_left,bmw_7_alpine.glb,240
moving_left/bmw_7_alpine_yaw_260.png,moving_left,bmw_7_alpine.glb,260
moving_left/bmw_7_alpine_yaw_270.png,moving_left,bmw_7_alpine.glb,270
moving_left/bmw_7_alpine_yaw_280.png,moving_left,bmw_7_alpine.glb,280
moving_left/bmw_7_alpine_yaw_290.png,moving_left,bmw_7_alpine.glb,290
moving_left/bmw_7_alpine_yaw_300.png,moving_left,bmw_7_alpine.glb,300
moving_left/bmw_7_alpine_yaw_310.png,moving_left,bmw_7_alpine.glb,310
moving_left/bmw_e30_yaw_230.png,moving_left,bmw_e30.glb,230
moving_left/bmw_e30_yaw_240.png,moving_left,bmw_e30.glb,240
moving_left/bmw_e30_yaw_250.png,moving_left,bmw_e30.glb,250
moving_left/bmw_e30_yaw_260.png,moving_left,bmw_e30.glb,260
moving_left/bmw_e30_yaw_280.png,moving_left,bmw_e30.glb,280
moving_left/bmw_e30_yaw_290.png,moving_left,bmw_e30.glb,290
moving_left/bmw_e30_yaw_300.png,moving_left,bmw_e30.glb,300
moving_left/bmw_e30_yaw_310.png,moving_left,bmw_e30.glb,310
moving_left/bmw_m4_competition_yaw_240.png,moving_left,bmw_m4_competition.glb,240
moving_left/bmw_m4_competition_yaw_250.png,moving_left,bmw_m4_competition.glb,250
moving_left/bmw_m4_competition_yaw_300.png,moving_left,bmw_m4_competition.glb,300
moving_left/bmw_m4_competition_yaw_310.png,moving_left,bmw_m4_competition.glb,310
moving_left/bugatti_chiron_yaw_230.png,moving_left,bugatti_chiron.glb,230
moving_left/bugatti_chiron_yaw_240.png,moving_left,bugatti_chiron.glb,240
moving_left/bugatti_chiron_yaw_280.png,moving_left,bugatti_chiron.glb,280
moving_left/bugatti_chiron_yaw_290.png,moving_left,bugatti_chiron.glb,290
moving_left/bugatti_chiron_yaw_300.png,moving_left,bugatti_chiron.glb,300
moving_left/bugatti_chiron_yaw_310.png,moving_left,bugatti_chiron.glb,310
moving_left/caterham_seven_620r_yaw_240.png,moving_left,caterham_seven_620r.glb,240
moving_left/caterham_seven_620r_yaw_290.png,moving_left,caterham_seven_620r.glb,290
moving_left/caterham_seven_620r_yaw_300.png,moving_left,caterham_seven_620r.glb,300
moving_left/ferrari_f40_yaw_230.png,moving_left,ferrari_f40.glb,230
moving_left/ferrari_f40_yaw_240.png,moving_left,ferrari_f40.glb,240
moving_left/ferrari_f40_yaw_250.png,moving_left,ferrari_f40.glb,250
moving_left/ferrari_f40_yaw_260.png,moving_left,ferrari_f40.glb,260
moving_left/ferrari_f40_yaw_270.png,moving_left,ferrari_f40.glb,270
moving_left/ferrari_f40_yaw_280.png,moving_left,ferrari_f40.glb,280
moving_left/ferrari_f40_yaw_300.png,moving_left,ferrari_f40.glb,300
moving_left/ford_bronco_raptor_yaw_230.png,moving_left,ford_bronco_raptor.glb,230
moving_left/ford_bronco_raptor_yaw_240.png,moving_left,ford_bronco_raptor.glb,240
moving_left/ford_bronco_raptor_yaw_250.png,moving_left,ford_bronco_raptor.glb,250
moving_left/ford_bronco_raptor_yaw_280.png,moving_left,ford_bronco_raptor.glb,280
moving_left/ford_bronco_raptor_yaw_290.png,moving_left,ford_bronco_raptor.glb,290
moving_left/hyundai_vision_n_yaw_230.png,moving_left,hyundai_vision_n.glb,230
moving_left/hyundai_vision_n_yaw_240.png,moving_left,hyundai_vision_n.glb,240
moving_left/hyundai_vision_n_yaw_250.png,moving_left,hyundai_vision_n.glb,250
moving_left/hyundai_vision_n_yaw_260.png,moving_left,hyundai_vision_n.glb,260
moving_left/hyundai_vision_n_yaw_270.png,moving_left,hyundai_vision_n.glb,270
moving_left/hyundai_vision_n_yaw_280.png,moving_left,hyundai_vision_n.glb,280
moving_left/hyundai_vision_n_yaw_290.png,moving_left,hyundai_vision_n.glb,290
moving_left/lamborgini_gallardo_yaw_230.png,moving_left,lamborgini_gallardo.glb,230
moving_left/lamborgini_gallardo_yaw_240.png,moving_left,lamborgini_gallardo.glb,240
moving_left/lamborgini_gallardo_yaw_250.png,moving_left,lamborgini_gallardo.glb,250
moving_left/lamborgini_gallardo_yaw_270.png,moving_left,lamborgini_gallardo.glb,270
moving_left/lamborgini_gallardo_yaw_280.png,moving_left,lamborgini_gallardo.glb,280
moving_left/lamborgini_gallardo_yaw_300.png,moving_left,lamborgini_gallardo.glb,300
moving_left/lamborgini_gallardo_yaw_310.png,moving_left,lamborgini_gallardo.glb,310
moving_left/lancia_delta_integrale_evo_yaw_230.png,moving_left,lancia_delta_integrale_evo.glb,230
moving_left/lancia_delta_integrale_evo_yaw_240.png,moving_left,lancia_delta_integrale_evo.glb,240
moving_left/lancia_delta_integrale_evo_yaw_250.png,moving_left,lancia_delta_integrale_evo.glb,250
moving_left/lancia_delta_integrale_evo_yaw_270.png,moving_left,lancia_delta_integrale_evo.glb,270
moving_left/lancia_delta_integrale_evo_yaw_280.png,moving_left,lancia_delta_integrale_evo.glb,280
moving_left/lancia_delta_integrale_evo_yaw_290.png,moving_left,lancia_delta_integrale_evo.glb,290
moving_left/lancia_delta_integrale_evo_yaw_300.png,moving_left,lancia_delta_integrale_evo.glb,300
moving_left/lancia_delta_integrale_evo_yaw_310.png,moving_left,lancia_delta_integrale_evo.glb,310
moving_left/mclaren_720s_yaw_240.png,moving_left,mclaren_720s.glb,240
moving_left/mclaren_720s_yaw_250.png,moving_left,mclaren_720s.glb,250
moving_left/mclaren_720s_yaw_270.png,moving_left,mclaren_720s.glb,270
moving_left/mclaren_720s_yaw_280.png,moving_left,mclaren_720s.glb,280
moving_left/mclaren_720s_yaw_290.png,moving_left,mclaren_720s.glb,290
moving_left/mclaren_720s_yaw_300.png,moving_left,mclaren_720s.glb,300
moving_left/mclaren_720s_yaw_310.png,moving_left,mclaren_720s.glb,310
moving_left/mercedes_benz_180_ev2_yaw_230.png,moving_left,mercedes_benz_180_ev2.glb,230
moving_left/mercedes_benz_180_ev2_yaw_240.png,moving_left,mercedes_benz_180_ev2.glb,240
moving_left/mercedes_benz_180_ev2_yaw_250.png,moving_left,mercedes_benz_180_ev2.glb,250
moving_left/mercedes_benz_180_ev2_yaw_260.png,moving_left,mercedes_benz_180_ev2.glb,260
moving_left/mercedes_benz_180_ev2_yaw_280.png,moving_left,mercedes_benz_180_ev2.glb,280
moving_left/mercedes_benz_180_ev2_yaw_290.png,moving_left,mercedes_benz_180_ev2.glb,290
moving_left/mercedes_benz_180_ev2_yaw_310.png,moving_left,mercedes_benz_180_ev2.glb,310
moving_left/mercedes_benz_eqs_yaw_230.png,moving_left,mercedes_benz_eqs.glb,230
moving_left/mercedes_benz_eqs_yaw_240.png,moving_left,mercedes_benz_eqs.glb,240
moving_left/mercedes_benz_eqs_yaw_260.png,moving_left,mercedes_benz_eqs.glb,260
moving_left/mercedes_benz_eqs_yaw_270.png,moving_left,mercedes_benz_eqs.glb,270
moving_left/mercedes_benz_eqs_yaw_280.png,moving_left,mercedes_benz_eqs.glb,280
moving_left/mercedes_benz_eqs_yaw_290.png,moving_left,mercedes_benz_eqs.glb,290
moving_left/mercedes_benz_eqs_yaw_300.png,moving_left,mercedes_benz_eqs.glb,300
moving_left/mercedes_benz_eqs_yaw_310.png,moving_left,mercedes_benz_eqs.glb,310
moving_left/mercedes_maybach_s650_pullman_yaw_230.png,moving_left,mercedes_maybach_s650_pullman.glb,230
moving_left/mercedes_maybach_s650_pullman_yaw_240.png,moving_left,mercedes_maybach_s650_pullman.glb,240
moving_left/mercedes_maybach_s650_pullman_yaw_250.png,moving_left,mercedes_maybach_s650_pullman.glb,250
moving_left/mercedes_maybach_s650_pullman_yaw_280.png,moving_left,mercedes_maybach_s650_pullman.glb,280
moving_left/mercedes_maybach_s650_pullman_yaw_290.png,moving_left,mercedes_maybach_s650_pullman.glb,290
moving_left/mercedes_maybach_s650_pullman_yaw_300.png,moving_left,mercedes_maybach_s650_pullman.glb,300
moving_left/mg_t-type_yaw_230.png,moving_left,mg_t-type.glb,230
moving_left/mg_t-type_yaw_240.png,moving_left,mg_t-type.glb,240
moving_left/mg_t-type_yaw_260.png,moving_left,mg_t-type.glb,260
moving_left/mg_t-type_yaw_270.png,moving_left,mg_t-type.glb,270
moving_left/mg_t-type_yaw_280.png,moving_left,mg_t-type.glb,280
moving_left/mg_t-type_yaw_290.png,moving_left,mg_t-type.glb,290
moving_left/mg_t-type_yaw_300.png,moving_left,mg_t-type.glb,300
moving_left/mg_t-type_yaw_310.png,moving_left,mg_t-type.glb,310
moving_left/porsche_911_carrera_4_yaw_230.png,moving_left,porsche_911_carrera_4.glb,230
moving_left/porsche_911_carrera_4_yaw_240.png,moving_left,porsche_911_carrera_4.glb,240
moving_left/porsche_911_carrera_4_yaw_260.png,moving_left,porsche_911_carrera_4.glb,260
moving_left/porsche_911_carrera_4_yaw_270.png,moving_left,porsche_911_carrera_4.glb,270
moving_left/porsche_911_carrera_4_yaw_280.png,moving_left,porsche_911_carrera_4.glb,280
moving_left/porsche_911_carrera_4_yaw_300.png,moving_left,porsche_911_carrera_4.glb,300
moving_left/rolls_royce_ghost_2021_yaw_240.png,moving_left,rolls_royce_ghost_2021.glb,240
moving_left/rolls_royce_ghost_2021_yaw_260.png,moving_left,rolls_royce_ghost_2021.glb,260
moving_left/rolls_royce_ghost_2021_yaw_270.png,moving_left,rolls_royce_ghost_2021.glb,270
moving_left/rolls_royce_ghost_2021_yaw_280.png,moving_left,rolls_royce_ghost_2021.glb,280
moving_left/rolls_royce_ghost_2021_yaw_290.png,moving_left,rolls_royce_ghost_2021.glb,290
moving_left/rolls_royce_ghost_2021_yaw_300.png,moving_left,rolls_royce_ghost_2021.glb,300
moving_left/tesla_cybertruck_yaw_230.png,moving_left,tesla_cybertruck.glb,230
moving_left/tesla_cybertruck_yaw_250.png,moving_left,tesla_cybertruck.glb,250
moving_left/tesla_cybertruck_yaw_260.png,moving_left,tesla_cybertruck.glb,260
moving_left/tesla_cybertruck_yaw_290.png,moving_left,tesla_cybertruck.glb,290
moving_left/toyota_land_cruiser_200_yaw_230.png,moving_left,toyota_land_cruiser_200.glb,230
moving_left/toyota_land_cruiser_200_yaw_240.png,moving_left,toyota_land_cruiser_200.glb,240
moving_left/toyota_land_cruiser_200_yaw_250.png,moving_left,toyota_land_cruiser_200.glb,250
moving_left/toyota_land_cruiser_200_yaw_290.png,moving_left,toyota_land_cruiser_200.glb,290
moving_left/toyota_land_cruiser_200_yaw_300.png,moving_left,toyota_land_cruiser_200.glb,300
moving_left/toyota_land_cruiser_200_yaw_310.png,moving_left,toyota_land_cruiser_200.glb,310
moving_left/volkswagen_beetle_yaw_230.png,moving_left,volkswagen_beetle.glb,230
moving_left/volkswagen_beetle_yaw_240.png,moving_left,volkswagen_beetle.glb,240
moving_left/volkswagen_beetle_yaw_270.png,moving_left,volkswagen_beetle.glb,270
moving_left/volkswagen_beetle_yaw_280.png,moving_left,volkswagen_beetle.glb,280
moving_left/volkswagen_beetle_yaw_290.png,moving_left,volkswagen_beetle.glb,290
moving_left/volvo_s90_yaw_230.png,moving_left,volvo_s90.glb,230
moving_left/volvo_s90_yaw_240.png,moving_left,volvo_s90.glb,240
moving_left/volvo_s90_yaw_250.png,moving_left,volvo_s90.glb,250
moving_left/volvo_s90_yaw_260.png,moving_left,volvo_s90.glb,260
moving_left/volvo_s90_yaw_270.png,moving_left,volvo_s90.glb,270
moving_right/Volkswagen_kombi_1973_yaw_050.png,moving_right,Volkswagen_kombi_1973.glb,50
moving_right/Volkswagen_kombi_1973_yaw_070.png,moving_right,Volkswagen_kombi_1973.glb,70
moving_right/Volkswagen_kombi_1973_yaw_120.png,moving_right,Volkswagen_kombi_1973.glb,120
moving_right/Volkswagen_kombi_1973_yaw_130.png,moving_right,Volkswagen_kombi_1973.glb,130
moving_right/audi_a7_yaw_050.png,moving_right,audi_a7.glb,50
moving_right/audi_a7_yaw_060.png,moving_right,audi_a7.glb,60
moving_right/audi_a7_yaw_070.png,moving_right,audi_a7.glb,70
moving_right/audi_a7_yaw_080.png,moving_right,audi_a7.glb,80
moving_right/audi_a7_yaw_130.png,moving_right,audi_a7.glb,130
moving_right/audi_r8_v10_plus_2016_yaw_050.png,moving_right,audi_r8_v10_plus_2016.glb,50
moving_right/audi_r8_v10_plus_2016_yaw_070.png,moving_right,audi_r8_v10_plus_2016.glb,70
moving_right/audi_r8_v10_plus_2016_yaw_100.png,moving_right,audi_r8_v10_plus_2016.glb,100
moving_right/audi_r8_v10_plus_2016_yaw_110.png,moving_right,audi_r8_v10_plus_2016.glb,110
moving_right/audi_r8_v10_plus_2016_yaw_120.png,moving_right,audi_r8_v10_plus_2016.glb,120
moving_right/batmobile_yaw_050.png,moving_right,batmobile.glb,50
moving_right/batmobile_yaw_060.png,moving_right,batmobile.glb,60
moving_right/batmobile_yaw_090.png,moving_right,batmobile.glb,90
moving_right/batmobile_yaw_100.png,moving_right,batmobile.glb,100
moving_right/batmobile_yaw_110.png,moving_right,batmobile.glb,110
moving_right/batmobile_yaw_120.png,moving_right,batmobile.glb,120
moving_right/batmobile_yaw_130.png,moving_right,batmobile.glb,130
moving_right/bmw_7_alpine_yaw_050.png,moving_right,bmw_7_alpine.glb,50
moving_right/bmw_7_alpine_yaw_060.png,moving_right,bmw_7_alpine.glb,60
moving_right/bmw_7_alpine_yaw_080.png,moving_right,bmw_7_alpine.glb,80
moving_right/bmw_7_alpine_yaw_090.png,moving_right,bmw_7_alpine.glb,90
moving_right/bmw_7_alpine_yaw_110.png,moving_right,bmw_7_alpine.glb,110
moving_right/bmw_7_alpine_yaw_130.png,moving_right,bmw_7_alpine.glb,130
moving_right/bmw_e30_yaw_050.png,moving_right,bmw_e30.glb,50
moving_right/bmw_e30_yaw_060.png,moving_right,bmw_e30.glb,60
moving_right/bmw_e30_yaw_070.png,moving_right,bmw_e30.glb,70
moving_right/bmw_e30_yaw_090.png,moving_right,bmw_e30.glb,90
moving_right/bmw_e30_yaw_100.png,moving_right,bmw_e30.glb,100
moving_right/bmw_e30_yaw_120.png,moving_right,bmw_e30.glb,120
moving_right/bmw_e30_yaw_130.png,moving_right,bmw_e30.glb,130
moving_right/bmw_m4_competition_yaw_050.png,moving_right,bmw_m4_competition.glb,50
moving_right/bmw_m4_competition_yaw_070.png,moving_right,bmw_m4_competition.glb,70
moving_right/bmw_m4_competition_yaw_080.png,moving_right,bmw_m4_competition.glb,80
moving_right/bmw_m4_competition_yaw_090.png,moving_right,bmw_m4_competition.glb,90
moving_right/bmw_m4_competition_yaw_100.png,moving_right,bmw_m4_competition.glb,100
moving_right/bmw_m4_competition_yaw_120.png,moving_right,bmw_m4_competition.glb,120
moving_right/bmw_m4_competition_yaw_130.png,moving_right,bmw_m4_competition.glb,130
moving_right/bugatti_chiron_yaw_070.png,moving_right,bugatti_chiron.glb,70
moving_right/bugatti_chiron_yaw_090.png,moving_right,bugatti_chiron.glb,90
moving_right/bugatti_chiron_yaw_100.png,moving_right,bugatti_chiron.glb,100
moving_right/bugatti_chiron_yaw_110.png,moving_right,bugatti_chiron.glb,110
moving_right/bugatti_chiron_yaw_130.png,moving_right,bugatti_chiron.glb,130
moving_right/caterham_seven_620r_yaw_090.png,moving_right,caterham_seven_620r.glb,90
moving_right/caterham_seven_620r_yaw_100.png,moving_right,caterham_seven_620r.glb,100
moving_right/caterham_seven_620r_yaw_120.png,moving_right,caterham_seven_620r.glb,120
moving_right/ferrari_f40_yaw_050.png,moving_right,ferrari_f40.glb,50
moving_right/ferrari_f40_yaw_060.png,moving_right,ferrari_f40.glb,60
moving_right/ferrari_f40_yaw_070.png,moving_right,ferrari_f40.glb,70
moving_right/ferrari_f40_yaw_080.png,moving_right,ferrari_f40.glb,80
moving_right/ferrari_f40_yaw_090.png,moving_right,ferrari_f40.glb,90
moving_right/ferrari_f40_yaw_100.png,moving_right,ferrari_f40.glb,100
moving_right/ferrari_f40_yaw_110.png,moving_right,ferrari_f40.glb,110
moving_right/ferrari_f40_yaw_120.png,moving_right,ferrari_f40.glb,120
moving_right/ferrari_f40_yaw_130.png,moving_right,ferrari_f40.glb,130
moving_right/ford_bronco_raptor_yaw_050.png,moving_right,ford_bronco_raptor.glb,50
moving_right/ford_bronco_raptor_yaw_060.png,moving_right,ford_bronco_raptor.glb,60
moving_right/ford_bronco_raptor_yaw_080.png,moving_right,ford_bronco_raptor.glb,80
moving_right/ford_bronco_raptor_yaw_090.png,moving_right,ford_bronco_raptor.glb,90
moving_right/ford_bronco_raptor_yaw_110.png,moving_right,ford_bronco_raptor.glb,110
moving_right/ford_bronco_raptor_yaw_120.png,moving_right,ford_bronco_raptor.glb,120
moving_right/hyundai_vision_n_yaw_050.png,moving_right,hyundai_vision_n.glb,50
moving_right/hyundai_vision_n_yaw_060.png,moving_right,hyundai_vision_n.glb,60
moving_right/hyundai_vision_n_yaw_070.png,moving_right,hyundai_vision_n.glb,70
moving_right/hyundai_vision_n_yaw_080.png,moving_right,hyundai_vision_n.glb,80
moving_right/hyundai_vision_n_yaw_100.png,moving_right,hyundai_vision_n.glb,100
moving_right/hyundai_vision_n_yaw_110.png,moving_right,hyundai_vision_n.glb,110
moving_right/hyundai_vision_n_yaw_130.png,moving_right,hyundai_vision_n.glb,130
moving_right/lamborgini_gallardo_yaw_070.png,moving_right,lamborgini_gallardo.glb,70
moving_right/lamborgini_gallardo_yaw_080.png,moving_right,lamborgini_gallardo.glb,80
moving_right/lamborgini_gallardo_yaw_100.png,moving_right,lamborgini_gallardo.glb,100
moving_right/lamborgini_gallardo_yaw_110.png,moving_right,lamborgini_gallardo.glb,110
moving_right/lamborgini_gallardo_yaw_120.png,moving_right,lamborgini_gallardo.glb,120
moving_right/lancia_delta_integrale_evo_yaw_050.png,moving_right,lancia_delta_integrale_evo.glb,50
moving_right/lancia_delta_integrale_evo_yaw_070.png,moving_right,lancia_delta_integrale_evo.glb,70
moving_right/lancia_delta_integrale_evo_yaw_090.png,moving_right,lancia_delta_integrale_evo.glb,90
moving_right/lancia_delta_integrale_evo_yaw_100.png,moving_right,lancia_delta_integrale_evo.glb,100
moving_right/lancia_delta_integrale_evo_yaw_110.png,moving_right,lancia_delta_integrale_evo.glb,110
moving_right/lancia_delta_integrale_evo_yaw_120.png,moving_right,lancia_delta_integrale_evo.glb,120
moving_right/mclaren_720s_yaw_050.png,moving_right,mclaren_720s.glb,50
moving_right/mclaren_720s_yaw_100.png,moving_right,mclaren_720s.glb,100
moving_right/mclaren_720s_yaw_110.png,moving_right,mclaren_720s.glb,110
moving_right/mclaren_720s_yaw_130.png,moving_right,mclaren_720s.glb,130
moving_right/mercedes_benz_180_ev2_yaw_050.png,moving_right,mercedes_benz_180_ev2.glb,50
moving_right/mercedes_benz_180_ev2_yaw_060.png,moving_right,mercedes_benz_180_ev2.glb,60
moving_right/mercedes_benz_180_ev2_yaw_070.png,moving_right,mercedes_benz_180_ev2.glb,70
moving_right/mercedes_benz_180_ev2_yaw_080.png,moving_right,mercedes_benz_180_ev2.glb,80
moving_right/mercedes_benz_180_ev2_yaw_090.png,moving_right,mercedes_benz_180_ev2.glb,90
moving_right/mercedes_benz_180_ev2_yaw_100.png,moving_right,mercedes_benz_180_ev2.glb,100
moving_right/mercedes_benz_180_ev2_yaw_110.png,moving_right,mercedes_benz_180_ev2.glb,110
moving_right/mercedes_benz_180_ev2_yaw_120.png,moving_right,mercedes_benz_180_ev2.glb,120
moving_right/mercedes_benz_180_ev2_yaw_130.png,moving_right,mercedes_benz_180_ev2.glb,130
moving_right/mercedes_benz_eqs_yaw_050.png,moving_right,mercedes_benz_eqs.glb,50
moving_right/mercedes_benz_eqs_yaw_070.png,moving_right,mercedes_benz_eqs.glb,70
moving_right/mercedes_benz_eqs_yaw_090.png,moving_right,mercedes_benz_eqs.glb,90
moving_right/mercedes_benz_eqs_yaw_100.png,moving_right,mercedes_benz_eqs.glb,100
moving_right/mercedes_benz_eqs_yaw_110.png,moving_right,mercedes_benz_eqs.glb,110
moving_right/mercedes_benz_eqs_yaw_120.png,moving_right,mercedes_benz_eqs.glb,120
moving_right/mercedes_benz_eqs_yaw_130.png,moving_right,mercedes_benz_eqs.glb,130
moving_right/mercedes_maybach_s650_pullman_yaw_060.png,moving_right,mercedes_maybach_s650_pullman.glb,60
moving_right/mercedes_maybach_s650_pullman_yaw_070.png,moving_right,mercedes_maybach_s650_pullman.glb,70
moving_right/mercedes_maybach_s650_pullman_yaw_080.png,moving_right,mercedes_maybach_s650_pullman.glb,80
moving_right/mercedes_maybach_s650_pullman_yaw_090.png,moving_right,mercedes_maybach_s650_pullman.glb,90
moving_right/mercedes_maybach_s650_pullman_yaw_100.png,moving_right,mercedes_maybach_s650_pullman.glb,100
moving_right/mercedes_maybach_s650_pullman_yaw_110.png,moving_right,mercedes_maybach_s650_pullman.glb,110
moving_right/mercedes_maybach_s650_pullman_yaw_130.png,moving_right,mercedes_maybach_s650_pullman.glb,130
moving_right/mg_t-type_yaw_050.png,moving_right,mg_t-type.glb,50
moving_right/mg_t-type_yaw_060.png,moving_right,mg_t-type.glb,60
moving_right/mg_t-type_yaw_080.png,moving_right,mg_t-type.glb,80
moving_right/mg_t-type_yaw_090.png,moving_right,mg_t-type.glb,90
moving_right/mg_t-type_yaw_100.png,moving_right,mg_t-type.glb,100
moving_right/mg_t-type_yaw_120.png,moving_right,mg_t-type.glb,120
moving_right/mg_t-type_yaw_130.png,moving_right,mg_t-type.glb,130
moving_right/porsche_911_carrera_4_yaw_050.png,moving_right,porsche_911_carrera_4.glb,50
moving_right/porsche_911_carrera_4_yaw_060.png,moving_right,porsche_911_carrera_4.glb,60
moving_right/porsche_911_carrera_4_yaw_080.png,moving_right,porsche_911_carrera_4.glb,80
moving_right/porsche_911_carrera_4_yaw_100.png,moving_right,porsche_911_carrera_4.glb,100
moving_right/porsche_911_carrera_4_yaw_110.png,moving_right,porsche_911_carrera_4.glb,110
moving_right/porsche_911_carrera_4_yaw_130.png,moving_right,porsche_911_carrera_4.glb,130
moving_right/rolls_royce_ghost_2021_yaw_060.png,moving_right,rolls_royce_ghost_2021.glb,60
moving_right/rolls_royce_ghost_2021_yaw_080.png,moving_right,rolls_royce_ghost_2021.glb,80
moving_right/rolls_royce_ghost_2021_yaw_090.png,moving_right,rolls_royce_ghost_2021.glb,90
moving_right/rolls_royce_ghost_2021_yaw_100.png,moving_right,rolls_royce_ghost_2021.glb,100
moving_right/rolls_royce_ghost_2021_yaw_120.png,moving_right,rolls_royce_ghost_2021.glb,120
moving_right/rolls_royce_ghost_2021_yaw_130.png,moving_right,rolls_royce_ghost_2021.glb,130
moving_right/tesla_cybertruck_yaw_050.png,moving_right,tesla_cybertruck.glb,50
moving_right/tesla_cybertruck_yaw_060.png,moving_right,tesla_cybertruck.glb,60
moving_right/tesla_cybertruck_yaw_070.png,moving_right,tesla_cybertruck.glb,70
moving_right/tesla_cybertruck_yaw_080.png,moving_right,tesla_cybertruck.glb,80
moving_right/tesla_cybertruck_yaw_090.png,moving_right,tesla_cybertruck.glb,90
moving_right/tesla_cybertruck_yaw_110.png,moving_right,tesla_cybertruck.glb,110
moving_right/tesla_cybertruck_yaw_120.png,moving_right,tesla_cybertruck.glb,120
moving_right/tesla_cybertruck_yaw_130.png,moving_right,tesla_cybertruck.glb,130
moving_right/toyota_land_cruiser_200_yaw_050.png,moving_right,toyota_land_cruiser_200.glb,50
moving_right/toyota_land_cruiser_200_yaw_060.png,moving_right,toyota_land_cruiser_200.glb,60
moving_right/toyota_land_cruiser_200_yaw_070.png,moving_right,toyota_land_cruiser_200.glb,70
moving_right/toyota_land_cruiser_200_yaw_080.png,moving_right,toyota_land_cruiser_200.glb,80
moving_right/toyota_land_cruiser_200_yaw_110.png,moving_right,toyota_land_cruiser_200.glb,110
moving_right/toyota_land_cruiser_200_yaw_120.png,moving_right,toyota_land_cruiser_200.glb,120
moving_right/toyota_land_cruiser_200_yaw_130.png,moving_right,toyota_land_cruiser_200.glb,130
moving_right/volkswagen_beetle_yaw_050.png,moving_right,volkswagen_beetle.glb,50
moving_right/volkswagen_beetle_yaw_060.png,moving_right,volkswagen_beetle.glb,60
moving_right/volkswagen_beetle_yaw_070.png,moving_right,volkswagen_beetle.glb,70
moving_right/volkswagen_beetle_yaw_080.png,moving_right,volkswagen_beetle.glb,80
moving_right/volkswagen_beetle_yaw_090.png,moving_right,volkswagen_beetle.glb,90
moving_right/volkswagen_beetle_yaw_100.png,moving_right,volkswagen_beetle.glb,100
moving_right/volkswagen_beetle_yaw_130.png,moving_right,volkswagen_beetle.glb,130
moving_right/volvo_s90_yaw_050.png,moving_right,volvo_s90.glb,50
moving_right/volvo_s90_yaw_060.png,moving_right,volvo_s90.glb,60
moving_right/volvo_s90_yaw_070.png,moving_right,volvo_s90.glb,70
moving_right/volvo_s90_yaw_090.png,moving_right,volvo_s90.glb,90
moving_right/volvo_s90_yaw_110.png,moving_right,volvo_s90.glb,110
moving_right/volvo_s90_yaw_120.png,moving_right,volvo_s90.glb,120
moving_right/volvo_s90_yaw_130.png,moving_right,volvo_s90.glb,130
