filename,relative_path,label,yaw_deg,model_name,model_path,image_width,image_height,camera_location,camera_target
bmw_7_alpine_yaw_120.png,moving_right/bmw_7_alpine_yaw_120.png,moving_right,120,bmw_7_alpine.glb,D:/JRM-O/assets/models/bmw_7_alpine.glb,512,512,"(0, -4.87911, 1.15)","(0, 0, 0.8)"
bmw_7_alpine_yaw_130.png,moving_right/bmw_7_alpine_yaw_130.png,moving_right,130,bmw_7_alpine.glb,D:/JRM-O/assets/models/bmw_7_alpine.glb,512,512,"(0, -4.9227, 1.15)","(0, 0, 0.8)"
bmw_7_alpine_yaw_140.png,approaching/bmw_7_alpine_yaw_140.png,approaching,140,bmw_7_alpine.glb,D:/JRM-O/assets/models/bmw_7_alpine.glb,512,512,"(0, -4.62753, 1.15)","(0, 0, 0.8)"
bmw_7_alpine_yaw_150.png,approaching/bmw_7_alpine_yaw_150.png,approaching,150,bmw_7_alpine.glb,D:/JRM-O/assets/models/bmw_7_alpine.glb,512,512,"(0, -4.402, 1.15)","(0, 0, 0.8)"
bmw_7_alpine_yaw_160.png,approaching/bmw_7_alpine_yaw_160.png,approaching,160,bmw_7_alpine.glb,D:/JRM-O/assets/models/bmw_7_alpine.glb,512,512,"(0, -4.08825, 1.15)","(0, 0, 0.8)"
bmw_7_alpine_yaw_170.png,approaching/bmw_7_alpine_yaw_170.png,approaching,170,bmw_7_alpine.glb,D:/JRM-O/assets/models/bmw_7_alpine.glb,512,512,"(0, -3.86821, 1.15)","(0, 0, 0.8)"
bmw_7_alpine_yaw_180.png,approaching/bmw_7_alpine_yaw_180.png,approaching,180,bmw_7_alpine.glb,D:/JRM-O/assets/models/bmw_7_alpine.glb,512,512,"(0, -3.7846, 1.15)","(0, 0, 0.8)"
bmw_7_alpine_yaw_190.png,approaching/bmw_7_alpine_yaw_190.png,approaching,190,bmw_7_alpine.glb,D:/JRM-O/assets/models/bmw_7_alpine.glb,512,512,"(0, -3.86821, 1.15)","(0, 0, 0.8)"
bmw_7_alpine_yaw_200.png,approaching/bmw_7_alpine_yaw_200.png,approaching,200,bmw_7_alpine.glb,D:/JRM-O/assets/models/bmw_7_alpine.glb,512,512,"(0, -4.08825, 1.15)","(0, 0, 0.8)"
bmw_7_alpine_yaw_210.png,approaching/bmw_7_alpine_yaw_210.png,approaching,210,bmw_7_alpine.glb,D:/JRM-O/assets/models/bmw_7_alpine.glb,512,512,"(0, -4.402, 1.15)","(0, 0, 0.8)"
bmw_7_alpine_yaw_220.png,approaching/bmw_7_alpine_yaw_220.png,approaching,220,bmw_7_alpine.glb,D:/JRM-O/assets/models/bmw_7_alpine.glb,512,512,"(0, -4.62753, 1.15)","(0, 0, 0.8)"
bmw_7_alpine_yaw_230.png,moving_left/bmw_7_alpine_yaw_230.png,moving_left,230,bmw_7_alpine.glb,D:/JRM-O/assets/models/bmw_7_alpine.glb,512,512,"(0, -4.9227, 1.15)","(0, 0, 0.8)"
bmw_7_alpine_yaw_240.png,moving_left/bmw_7_alpine_yaw_240.png,moving_left,240,bmw_7_alpine.glb,D:/JRM-O/assets/models/bmw_7_alpine.glb,512,512,"(0, -4.87911, 1.15)","(0, 0, 0.8)"
bmw_7_alpine_yaw_250.png,moving_left/bmw_7_alpine_yaw_250.png,moving_left,250,bmw_7_alpine.glb,D:/JRM-O/assets/models/bmw_7_alpine.glb,512,512,"(0, -5.12805, 1.15)","(0, 0, 0.8)"
bmw_7_alpine_yaw_260.png,moving_left/bmw_7_alpine_yaw_260.png,moving_left,260,bmw_7_alpine.glb,D:/JRM-O/assets/models/bmw_7_alpine.glb,512,512,"(0, -5.3594, 1.15)","(0, 0, 0.8)"
bmw_7_alpine_yaw_270.png,moving_left/bmw_7_alpine_yaw_270.png,moving_left,270,bmw_7_alpine.glb,D:/JRM-O/assets/models/bmw_7_alpine.glb,512,512,"(0, -5.42322, 1.15)","(0, 0, 0.8)"
bmw_7_alpine_yaw_280.png,moving_left/bmw_7_alpine_yaw_280.png,moving_left,280,bmw_7_alpine.glb,D:/JRM-O/assets/models/bmw_7_alpine.glb,512,512,"(0, -5.31911, 1.15)","(0, 0, 0.8)"
bmw_7_alpine_yaw_290.png,moving_left/bmw_7_alpine_yaw_290.png,moving_left,290,bmw_7_alpine.glb,D:/JRM-O/assets/models/bmw_7_alpine.glb,512,512,"(0, -5.23564, 1.15)","(0, 0, 0.8)"
bmw_7_alpine_yaw_300.png,moving_left/bmw_7_alpine_yaw_300.png,moving_left,300,bmw_7_alpine.glb,D:/JRM-O/assets/models/bmw_7_alpine.glb,512,512,"(0, -5.39463, 1.15)","(0, 0, 0.8)"
bmw_7_alpine_yaw_310.png,moving_left/bmw_7_alpine_yaw_310.png,moving_left,310,bmw_7_alpine.glb,D:/JRM-O/assets/models/bmw_7_alpine.glb,512,512,"(0, -5.41047, 1.15)","(0, 0, 0.8)"
bmw_7_alpine_yaw_320.png,leaving/bmw_7_alpine_yaw_320.png,leaving,320,bmw_7_alpine.glb,D:/JRM-O/assets/models/bmw_7_alpine.glb,512,512,"(0, -5.05935, 1.15)","(0, 0, 0.8)"
bmw_7_alpine_yaw_330.png,leaving/bmw_7_alpine_yaw_330.png,leaving,330,bmw_7_alpine.glb,D:/JRM-O/assets/models/bmw_7_alpine.glb,512,512,"(0, -4.76496, 1.15)","(0, 0, 0.8)"
bmw_7_alpine_yaw_340.png,leaving/bmw_7_alpine_yaw_340.png,leaving,340,bmw_7_alpine.glb,D:/JRM-O/assets/models/bmw_7_alpine.glb,512,512,"(0, -4.36502, 1.15)","(0, 0, 0.8)"
bmw_7_alpine_yaw_350.png,leaving/bmw_7_alpine_yaw_350.png,leaving,350,bmw_7_alpine.glb,D:/JRM-O/assets/models/bmw_7_alpine.glb,512,512,"(0, -3.98757, 1.15)","(0, 0, 0.8)"
bmw_e30_yaw_000.png,leaving/bmw_e30_yaw_000.png,leaving,0,bmw_e30.glb,D:/JRM-O/assets/models/bmw_e30.glb,512,512,"(0, -4.04725, 1.15)","(0, 0, 0.8)"
bmw_e30_yaw_010.png,leaving/bmw_e30_yaw_010.png,leaving,10,bmw_e30.glb,D:/JRM-O/assets/models/bmw_e30.glb,512,512,"(0, -4.14088, 1.15)","(0, 0, 0.8)"
bmw_e30_yaw_020.png,leaving/bmw_e30_yaw_020.png,leaving,20,bmw_e30.glb,D:/JRM-O/assets/models/bmw_e30.glb,512,512,"(0, -4.3911, 1.15)","(0, 0, 0.8)"
bmw_e30_yaw_030.png,leaving/bmw_e30_yaw_030.png,leaving,30,bmw_e30.glb,D:/JRM-O/assets/models/bmw_e30.glb,512,512,"(0, -4.77244, 1.15)","(0, 0, 0.8)"
bmw_e30_yaw_040.png,leaving/bmw_e30_yaw_040.png,leaving,40,bmw_e30.glb,D:/JRM-O/assets/models/bmw_e30.glb,512,512,"(0, -5.0051, 1.15)","(0, 0, 0.8)"
bmw_e30_yaw_050.png,moving_right/bmw_e30_yaw_050.png,moving_right,50,bmw_e30.glb,D:/JRM-O/assets/models/bmw_e30.glb,512,512,"(0, -5.29505, 1.15)","(0, 0, 0.8)"
bmw_e30_yaw_060.png,moving_right/bmw_e30_yaw_060.png,moving_right,60,bmw_e30.glb,D:/JRM-O/assets/models/bmw_e30.glb,512,512,"(0, -5.22439, 1.15)","(0, 0, 0.8)"
bmw_e30_yaw_070.png,moving_right/bmw_e30_yaw_070.png,moving_right,70,bmw_e30.glb,D:/JRM-O/assets/models/bmw_e30.glb,512,512,"(0, -5.20027, 1.15)","(0, 0, 0.8)"
bmw_e30_yaw_080.png,moving_right/bmw_e30_yaw_080.png,moving_right,80,bmw_e30.glb,D:/JRM-O/assets/models/bmw_e30.glb,512,512,"(0, -5.38984, 1.15)","(0, 0, 0.8)"
bmw_e30_yaw_090.png,moving_right/bmw_e30_yaw_090.png,moving_right,90,bmw_e30.glb,D:/JRM-O/assets/models/bmw_e30.glb,512,512,"(0, -5.41332, 1.15)","(0, 0, 0.8)"
bmw_e30_yaw_100.png,moving_right/bmw_e30_yaw_100.png,moving_right,100,bmw_e30.glb,D:/JRM-O/assets/models/bmw_e30.glb,512,512,"(0, -5.27183, 1.15)","(0, 0, 0.8)"
bmw_e30_yaw_110.png,moving_right/bmw_e30_yaw_110.png,moving_right,110,bmw_e30.glb,D:/JRM-O/assets/models/bmw_e30.glb,512,512,"(0, -5.14615, 1.15)","(0, 0, 0.8)"
bmw_e30_yaw_120.png,moving_right/bmw_e30_yaw_120.png,moving_right,120,bmw_e30.glb,D:/JRM-O/assets/models/bmw_e30.glb,512,512,"(0, -5.36663, 1.15)","(0, 0, 0.8)"
bmw_e30_yaw_130.png,moving_right/bmw_e30_yaw_130.png,moving_right,130,bmw_e30.glb,D:/JRM-O/assets/models/bmw_e30.glb,512,512,"(0, -5.42171, 1.15)","(0, 0, 0.8)"
bmw_e30_yaw_140.png,approaching/bmw_e30_yaw_140.png,approaching,140,bmw_e30.glb,D:/JRM-O/assets/models/bmw_e30.glb,512,512,"(0, -5.10995, 1.15)","(0, 0, 0.8)"
bmw_e30_yaw_150.png,approaching/bmw_e30_yaw_150.png,approaching,150,bmw_e30.glb,D:/JRM-O/assets/models/bmw_e30.glb,512,512,"(0, -4.85598, 1.15)","(0, 0, 0.8)"
bmw_e30_yaw_160.png,approaching/bmw_e30_yaw_160.png,approaching,160,bmw_e30.glb,D:/JRM-O/assets/models/bmw_e30.glb,512,512,"(0, -4.45092, 1.15)","(0, 0, 0.8)"
bmw_e30_yaw_170.png,approaching/bmw_e30_yaw_170.png,approaching,170,bmw_e30.glb,D:/JRM-O/assets/models/bmw_e30.glb,512,512,"(0, -4.20983, 1.15)","(0, 0, 0.8)"
bmw_e30_yaw_180.png,approaching/bmw_e30_yaw_180.png,approaching,180,bmw_e30.glb,D:/JRM-O/assets/models/bmw_e30.glb,512,512,"(0, -4.11869, 1.15)","(0, 0, 0.8)"
bmw_e30_yaw_190.png,approaching/bmw_e30_yaw_190.png,approaching,190,bmw_e30.glb,D:/JRM-O/assets/models/bmw_e30.glb,512,512,"(0, -4.20983, 1.15)","(0, 0, 0.8)"
bmw_e30_yaw_200.png,approaching/bmw_e30_yaw_200.png,approaching,200,bmw_e30.glb,D:/JRM-O/assets/models/bmw_e30.glb,512,512,"(0, -4.45092, 1.15)","(0, 0, 0.8)"
bmw_e30_yaw_210.png,approaching/bmw_e30_yaw_210.png,approaching,210,bmw_e30.glb,D:/JRM-O/assets/models/bmw_e30.glb,512,512,"(0, -4.85598, 1.15)","(0, 0, 0.8)"
bmw_e30_yaw_220.png,approaching/bmw_e30_yaw_220.png,approaching,220,bmw_e30.glb,D:/JRM-O/assets/models/bmw_e30.glb,512,512,"(0, -5.10995, 1.15)","(0, 0, 0.8)"
bmw_e30_yaw_230.png,moving_left/bmw_e30_yaw_230.png,moving_left,230,bmw_e30.glb,D:/JRM-O/assets/models/bmw_e30.glb,512,512,"(0, -5.42171, 1.15)","(0, 0, 0.8)"
bmw_e30_yaw_240.png,moving_left/bmw_e30_yaw_240.png,moving_left,240,bmw_e30.glb,D:/JRM-O/assets/models/bmw_e30.glb,512,512,"(0, -5.36663, 1.15)","(0, 0, 0.8)"
bmw_e30_yaw_250.png,moving_left/bmw_e30_yaw_250.png,moving_left,250,bmw_e30.glb,D:/JRM-O/assets/models/bmw_e30.glb,512,512,"(0, -5.14615, 1.15)","(0, 0, 0.8)"
bmw_e30_yaw_260.png,moving_left/bmw_e30_yaw_260.png,moving_left,260,bmw_e30.glb,D:/JRM-O/assets/models/bmw_e30.glb,512,512,"(0, -5.27183, 1.15)","(0, 0, 0.8)"
bmw_e30_yaw_270.png,moving_left/bmw_e30_yaw_270.png,moving_left,270,bmw_e30.glb,D:/JRM-O/assets/models/bmw_e30.glb,512,512,"(0, -5.41332, 1.15)","(0, 0, 0.8)"
bmw_e30_yaw_280.png,moving_left/bmw_e30_yaw_280.png,moving_left,280,bmw_e30.glb,D:/JRM-O/assets/models/bmw_e30.glb,512,512,"(0, -5.38984, 1.15)","(0, 0, 0.8)"
bmw_e30_yaw_290.png,moving_left/bmw_e30_yaw_290.png,moving_left,290,bmw_e30.glb,D:/JRM-O/assets/models/bmw_e30.glb,512,512,"(0, -5.20027, 1.15)","(0, 0, 0.8)"
bmw_e30_yaw_300.png,moving_left/bmw_e30_yaw_300.png,moving_left,300,bmw_e30.glb,D:/JRM-O/assets/models/bmw_e30.glb,512,512,"(0, -5.22439, 1.15)","(0, 0, 0.8)"
bmw_e30_yaw_310.png,moving_left/bmw_e30_yaw_310.png,moving_left,310,bmw_e30.glb,D:/JRM-O/assets/models/bmw_e30.glb,512,512,"(0, -5.29505, 1.15)","(0, 0, 0.8)"
bmw_e30_yaw_320.png,leaving/bmw_e30_yaw_320.png,leaving,320,bmw_e30.glb,D:/JRM-O/assets/models/bmw_e30.glb,512,512,"(0, -5.0051, 1.15)","(0, 0, 0.8)"
bmw_e30_yaw_330.png,leaving/bmw_e30_yaw_330.png,leaving,330,bmw_e30.glb,D:/JRM-O/assets/models/bmw_e30.glb,512,512,"(0, -4.77244, 1.15)","(0, 0, 0.8)"
bmw_e30_yaw_340.png,leaving/bmw_e30_yaw_340.png,leaving,340,bmw_e30.glb,D:/JRM-O/assets/models/bmw_e30.glb,512,512,"(0, -4.3911, 1.15)","(0, 0, 0.8)"
bmw_e30_yaw_350.png,leaving/bmw_e30_yaw_350.png,leaving,350,bmw_e30.glb,D:/JRM-O/assets/models/bmw_e30.glb,512,512,"(0, -4.14088, 1.15)","(0, 0, 0.8)"
bmw_m4_competition_yaw_000.png,leaving/bmw_m4_competition_yaw_000.png,leaving,0,bmw_m4_competition.glb,D:/JRM-O/assets/models/bmw_m4_competition.glb,512,512,"(0, -3.85476, 1.15)","(0, 0, 0.8)"
bmw_m4_competition_yaw_010.png,leaving/bmw_m4_competition_yaw_010.png,leaving,10,bmw_m4_competition.glb,D:/JRM-O/assets/models/bmw_m4_competition.glb,512,512,"(0, -3.96094, 1.15)","(0, 0, 0.8)"
bmw_m4_competition_yaw_020.png,leaving/bmw_m4_competition_yaw_020.png,leaving,20,bmw_m4_competition.glb,D:/JRM-O/assets/models/bmw_m4_competition.glb,512,512,"(0, -4.47173, 1.15)","(0, 0, 0.8)"
bmw_m4_competition_yaw_030.png,leaving/bmw_m4_competition_yaw_030.png,leaving,30,bmw_m4_competition.glb,D:/JRM-O/assets/models/bmw_m4_competition.glb,512,512,"(0, -4.84352, 1.15)","(0, 0, 0.8)"
bmw_m4_competition_yaw_040.png,leaving/bmw_m4_competition_yaw_040.png,leaving,40,bmw_m4_competition.glb,D:/JRM-O/assets/models/bmw_m4_competition.glb,512,512,"(0, -5.06688, 1.15)","(0, 0, 0.8)"
bmw_m4_competition_yaw_050.png,moving_right/bmw_m4_competition_yaw_050.png,moving_right,50,bmw_m4_competition.glb,D:/JRM-O/assets/models/bmw_m4_competition.glb,512,512,"(0, -5.36088, 1.15)","(0, 0, 0.8)"
bmw_m4_competition_yaw_060.png,moving_right/bmw_m4_competition_yaw_060.png,moving_right,60,bmw_m4_competition.glb,D:/JRM-O/assets/models/bmw_m4_competition.glb,512,512,"(0, -5.29637, 1.15)","(0, 0, 0.8)"
bmw_m4_competition_yaw_070.png,moving_right/bmw_m4_competition_yaw_070.png,moving_right,70,bmw_m4_competition.glb,D:/JRM-O/assets/models/bmw_m4_competition.glb,512,512,"(0, -5.1967, 1.15)","(0, 0, 0.8)"
bmw_m4_competition_yaw_080.png,moving_right/bmw_m4_competition_yaw_080.png,moving_right,80,bmw_m4_competition.glb,D:/JRM-O/assets/models/bmw_m4_competition.glb,512,512,"(0, -5.36223, 1.15)","(0, 0, 0.8)"
bmw_m4_competition_yaw_090.png,moving_right/bmw_m4_competition_yaw_090.png,moving_right,90,bmw_m4_competition.glb,D:/JRM-O/assets/models/bmw_m4_competition.glb,512,512,"(0, -5.36318, 1.15)","(0, 0, 0.8)"
bmw_m4_competition_yaw_100.png,moving_right/bmw_m4_competition_yaw_100.png,moving_right,100,bmw_m4_competition.glb,D:/JRM-O/assets/models/bmw_m4_competition.glb,512,512,"(0, -5.33966, 1.15)","(0, 0, 0.8)"
bmw_m4_competition_yaw_110.png,moving_right/bmw_m4_competition_yaw_110.png,moving_right,110,bmw_m4_competition.glb,D:/JRM-O/assets/models/bmw_m4_competition.glb,512,512,"(0, -5.17071, 1.15)","(0, 0, 0.8)"
bmw_m4_competition_yaw_120.png,moving_right/bmw_m4_competition_yaw_120.png,moving_right,120,bmw_m4_competition.glb,D:/JRM-O/assets/models/bmw_m4_competition.glb,512,512,"(0, -5.31419, 1.15)","(0, 0, 0.8)"
bmw_m4_competition_yaw_130.png,moving_right/bmw_m4_competition_yaw_130.png,moving_right,130,bmw_m4_competition.glb,D:/JRM-O/assets/models/bmw_m4_competition.glb,512,512,"(0, -5.38329, 1.15)","(0, 0, 0.8)"
bmw_m4_competition_yaw_140.png,approaching/bmw_m4_competition_yaw_140.png,approaching,140,bmw_m4_competition.glb,D:/JRM-O/assets/models/bmw_m4_competition.glb,512,512,"(0, -5.09473, 1.15)","(0, 0, 0.8)"
bmw_m4_competition_yaw_150.png,approaching/bmw_m4_competition_yaw_150.png,approaching,150,bmw_m4_competition.glb,D:/JRM-O/assets/models/bmw_m4_competition.glb,512,512,"(0, -4.86444, 1.15)","(0, 0, 0.8)"
bmw_m4_competition_yaw_160.png,approaching/bmw_m4_competition_yaw_160.png,approaching,160,bmw_m4_competition.glb,D:/JRM-O/assets/models/bmw_m4_competition.glb,512,512,"(0, -4.48384, 1.15)","(0, 0, 0.8)"
bmw_m4_competition_yaw_170.png,approaching/bmw_m4_competition_yaw_170.png,approaching,170,bmw_m4_competition.glb,D:/JRM-O/assets/models/bmw_m4_competition.glb,512,512,"(0, -4.06421, 1.15)","(0, 0, 0.8)"
bmw_m4_competition_yaw_180.png,approaching/bmw_m4_competition_yaw_180.png,approaching,180,bmw_m4_competition.glb,D:/JRM-O/assets/models/bmw_m4_competition.glb,512,512,"(0, -3.96975, 1.15)","(0, 0, 0.8)"
bmw_m4_competition_yaw_190.png,approaching/bmw_m4_competition_yaw_190.png,approaching,190,bmw_m4_competition.glb,D:/JRM-O/assets/models/bmw_m4_competition.glb,512,512,"(0, -4.06421, 1.15)","(0, 0, 0.8)"
bmw_m4_competition_yaw_200.png,approaching/bmw_m4_competition_yaw_200.png,approaching,200,bmw_m4_competition.glb,D:/JRM-O/assets/models/bmw_m4_competition.glb,512,512,"(0, -4.48383, 1.15)","(0, 0, 0.8)"
bmw_m4_competition_yaw_210.png,approaching/bmw_m4_competition_yaw_210.png,approaching,210,bmw_m4_competition.glb,D:/JRM-O/assets/models/bmw_m4_competition.glb,512,512,"(0, -4.86444, 1.15)","(0, 0, 0.8)"
bmw_m4_competition_yaw_220.png,approaching/bmw_m4_competition_yaw_220.png,approaching,220,bmw_m4_competition.glb,D:/JRM-O/assets/models/bmw_m4_competition.glb,512,512,"(0, -5.09473, 1.15)","(0, 0, 0.8)"
bmw_m4_competition_yaw_230.png,moving_left/bmw_m4_competition_yaw_230.png,moving_left,230,bmw_m4_competition.glb,D:/JRM-O/assets/models/bmw_m4_competition.glb,512,512,"(0, -5.38329, 1.15)","(0, 0, 0.8)"
bmw_m4_competition_yaw_240.png,moving_left/bmw_m4_competition_yaw_240.png,moving_left,240,bmw_m4_competition.glb,D:/JRM-O/assets/models/bmw_m4_competition.glb,512,512,"(0, -5.31419, 1.15)","(0, 0, 0.8)"
bmw_m4_competition_yaw_250.png,moving_left/bmw_m4_competition_yaw_250.png,moving_left,250,bmw_m4_competition.glb,D:/JRM-O/assets/models/bmw_m4_competition.glb,512,512,"(0, -5.17071, 1.15)","(0, 0, 0.8)"
bmw_m4_competition_yaw_260.png,moving_left/bmw_m4_competition_yaw_260.png,moving_left,260,bmw_m4_competition.glb,D:/JRM-O/assets/models/bmw_m4_competition.glb,512,512,"(0, -5.33495, 1.15)","(0, 0, 0.8)"
bmw_m4_competition_yaw_270.png,moving_left/bmw_m4_competition_yaw_270.png,moving_left,270,bmw_m4_competition.glb,D:/JRM-O/assets/models/bmw_m4_competition.glb,512,512,"(0, -5.36318, 1.15)","(0, 0, 0.8)"
bmw_m4_competition_yaw_280.png,moving_left/bmw_m4_competition_yaw_280.png,moving_left,280,bmw_m4_competition.glb,D:/JRM-O/assets/models/bmw_m4_competition.glb,512,512,"(0, -5.36223, 1.15)","(0, 0, 0.8)"
bmw_m4_competition_yaw_290.png,moving_left/bmw_m4_competition_yaw_290.png,moving_left,290,bmw_m4_competition.glb,D:/JRM-O/assets/models/bmw_m4_competition.glb,512,512,"(0, -5.1967, 1.15)","(0, 0, 0.8)"
bmw_m4_competition_yaw_300.png,moving_left/bmw_m4_competition_yaw_300.png,moving_left,300,bmw_m4_competition.glb,D:/JRM-O/assets/models/bmw_m4_competition.glb,512,512,"(0, -5.29861, 1.15)","(0, 0, 0.8)"
bmw_m4_competition_yaw_310.png,moving_left/bmw_m4_competition_yaw_310.png,moving_left,310,bmw_m4_competition.glb,D:/JRM-O/assets/models/bmw_m4_competition.glb,512,512,"(0, -5.36483, 1.15)","(0, 0, 0.8)"
bmw_m4_competition_yaw_320.png,leaving/bmw_m4_competition_yaw_320.png,leaving,320,bmw_m4_competition.glb,D:/JRM-O/assets/models/bmw_m4_competition.glb,512,512,"(0, -5.0721, 1.15)","(0, 0, 0.8)"
bmw_m4_competition_yaw_330.png,leaving/bmw_m4_competition_yaw_330.png,leaving,330,bmw_m4_competition.glb,D:/JRM-O/assets/models/bmw_m4_competition.glb,512,512,"(0, -4.84352, 1.15)","(0, 0, 0.8)"
bmw_m4_competition_yaw_340.png,leaving/bmw_m4_competition_yaw_340.png,leaving,340,bmw_m4_competition.glb,D:/JRM-O/assets/models/bmw_m4_competition.glb,512,512,"(0, -4.47173, 1.15)","(0, 0, 0.8)"
bmw_m4_competition_yaw_350.png,leaving/bmw_m4_competition_yaw_350.png,leaving,350,bmw_m4_competition.glb,D:/JRM-O/assets/models/bmw_m4_competition.glb,512,512,"(0, -3.96093, 1.15)","(0, 0, 0.8)"
bugatti_chiron_yaw_000.png,leaving/bugatti_chiron_yaw_000.png,leaving,0,bugatti_chiron.glb,D:/JRM-O/assets/models/bugatti_chiron.glb,512,512,"(0, -3.95936, 1.15)","(0, 0, 0.8)"
bugatti_chiron_yaw_010.png,leaving/bugatti_chiron_yaw_010.png,leaving,10,bugatti_chiron.glb,D:/JRM-O/assets/models/bugatti_chiron.glb,512,512,"(0, -4.05041, 1.15)","(0, 0, 0.8)"
bugatti_chiron_yaw_020.png,leaving/bugatti_chiron_yaw_020.png,leaving,20,bugatti_chiron.glb,D:/JRM-O/assets/models/bugatti_chiron.glb,512,512,"(0, -4.52177, 1.15)","(0, 0, 0.8)"
bugatti_chiron_yaw_030.png,leaving/bugatti_chiron_yaw_030.png,leaving,30,bugatti_chiron.glb,D:/JRM-O/assets/models/bugatti_chiron.glb,512,512,"(0, -4.85302, 1.15)","(0, 0, 0.8)"
bugatti_chiron_yaw_040.png,leaving/bugatti_chiron_yaw_040.png,leaving,40,bugatti_chiron.glb,D:/JRM-O/assets/models/bugatti_chiron.glb,512,512,"(0, -5.03521, 1.15)","(0, 0, 0.8)"
bugatti_chiron_yaw_050.png,moving_right/bugatti_chiron_yaw_050.png,moving_right,50,bugatti_chiron.glb,D:/JRM-O/assets/models/bugatti_chiron.glb,512,512,"(0, -5.27623, 1.15)","(0, 0, 0.8)"
bugatti_chiron_yaw_060.png,moving_right/bugatti_chiron_yaw_060.png,moving_right,60,bugatti_chiron.glb,D:/JRM-O/assets/models/bugatti_chiron.glb,512,512,"(0, -5.23664, 1.15)","(0, 0, 0.8)"
bugatti_chiron_yaw_070.png,moving_right/bugatti_chiron_yaw_070.png,moving_right,70,bugatti_chiron.glb,D:/JRM-O/assets/models/bugatti_chiron.glb,512,512,"(0, -5.56501, 1.15)","(0, 0, 0.8)"
bugatti_chiron_yaw_080.png,moving_right/bugatti_chiron_yaw_080.png,moving_right,80,bugatti_chiron.glb,D:/JRM-O/assets/models/bugatti_chiron.glb,512,512,"(0, -5.72485, 1.15)","(0, 0, 0.8)"
bugatti_chiron_yaw_090.png,moving_right/bugatti_chiron_yaw_090.png,moving_right,90,bugatti_chiron.glb,D:/JRM-O/assets/models/bugatti_chiron.glb,512,512,"(0, -5.71102, 1.15)","(0, 0, 0.8)"
bugatti_chiron_yaw_100.png,moving_right/bugatti_chiron_yaw_100.png,moving_right,100,bugatti_chiron.glb,D:/JRM-O/assets/models/bugatti_chiron.glb,512,512,"(0, -5.52382, 1.15)","(0, 0, 0.8)"
bugatti_chiron_yaw_110.png,moving_right/bugatti_chiron_yaw_110.png,moving_right,110,bugatti_chiron.glb,D:/JRM-O/assets/models/bugatti_chiron.glb,512,512,"(0, -5.37743, 1.15)","(0, 0, 0.8)"
bugatti_chiron_yaw_120.png,moving_right/bugatti_chiron_yaw_120.png,moving_right,120,bugatti_chiron.glb,D:/JRM-O/assets/models/bugatti_chiron.glb,512,512,"(0, -5.64438, 1.15)","(0, 0, 0.8)"
bugatti_chiron_yaw_130.png,moving_right/bugatti_chiron_yaw_130.png,moving_right,130,bugatti_chiron.glb,D:/JRM-O/assets/models/bugatti_chiron.glb,512,512,"(0, -5.74008, 1.15)","(0, 0, 0.8)"
bugatti_chiron_yaw_140.png,approaching/bugatti_chiron_yaw_140.png,approaching,140,bugatti_chiron.glb,D:/JRM-O/assets/models/bugatti_chiron.glb,512,512,"(0, -5.44929, 1.15)","(0, 0, 0.8)"
bugatti_chiron_yaw_150.png,approaching/bugatti_chiron_yaw_150.png,approaching,150,bugatti_chiron.glb,D:/JRM-O/assets/models/bugatti_chiron.glb,512,512,"(0, -5.22061, 1.15)","(0, 0, 0.8)"
bugatti_chiron_yaw_160.png,approaching/bugatti_chiron_yaw_160.png,approaching,160,bugatti_chiron.glb,D:/JRM-O/assets/models/bugatti_chiron.glb,512,512,"(0, -4.83757, 1.15)","(0, 0, 0.8)"
bugatti_chiron_yaw_170.png,approaching/bugatti_chiron_yaw_170.png,approaching,170,bugatti_chiron.glb,D:/JRM-O/assets/models/bugatti_chiron.glb,512,512,"(0, -4.31044, 1.15)","(0, 0, 0.8)"
bugatti_chiron_yaw_180.png,approaching/bugatti_chiron_yaw_180.png,approaching,180,bugatti_chiron.glb,D:/JRM-O/assets/models/bugatti_chiron.glb,512,512,"(0, -4.15716, 1.15)","(0, 0, 0.8)"
bugatti_chiron_yaw_190.png,approaching/bugatti_chiron_yaw_190.png,approaching,190,bugatti_chiron.glb,D:/JRM-O/assets/models/bugatti_chiron.glb,512,512,"(0, -4.31044, 1.15)","(0, 0, 0.8)"
bugatti_chiron_yaw_200.png,approaching/bugatti_chiron_yaw_200.png,approaching,200,bugatti_chiron.glb,D:/JRM-O/assets/models/bugatti_chiron.glb,512,512,"(0, -4.83757, 1.15)","(0, 0, 0.8)"
bugatti_chiron_yaw_210.png,approaching/bugatti_chiron_yaw_210.png,approaching,210,bugatti_chiron.glb,D:/JRM-O/assets/models/bugatti_chiron.glb,512,512,"(0, -5.22061, 1.15)","(0, 0, 0.8)"
bugatti_chiron_yaw_220.png,approaching/bugatti_chiron_yaw_220.png,approaching,220,bugatti_chiron.glb,D:/JRM-O/assets/models/bugatti_chiron.glb,512,512,"(0, -5.44929, 1.15)","(0, 0, 0.8)"
bugatti_chiron_yaw_230.png,moving_left/bugatti_chiron_yaw_230.png,moving_left,230,bugatti_chiron.glb,D:/JRM-O/assets/models/bugatti_chiron.glb,512,512,"(0, -5.74008, 1.15)","(0, 0, 0.8)"
